qual a técnica de pintura empregada nesta obra?,técnica_obra
Fanta aqui no aqui,sem_compreensão
Quatro São Paulo de teste lá da manha do Amaral ela não,sem_compreensão
Não,sem_compreensão
Quem era presidente do Brasil na época,presidente_época
quais são outros quadros desta pintora?,outras_obras
O autor é de qual nacionalidade?,nascimento_autor
Quais outros artistas famosos foram influenciados por Tarsila do A.?,influências_artista
Esta obra esteve na bienal,sem_resposta
por que o coqueiro não tem forma geometrica?,sem_resposta
O que significa palmeira no fundo,elemento_árvore_fundo
Em que ano foi criada esta obra?,data_obra
por que o numero 132831?,significado_numero
por que a pessoa de vermelho tem um rabo?,elemento_vermelho
Essa obra está vendo,valor_obra
É o que tem aqui é um metrô é um bom dia,elementos_bonde
Cancela do Amaral pintou a sombra observando,sem_resposta
Tarsila do Amaral estava no validou acabou quando ela pintou essa obra,sem_resposta
Quem mora na suas casas,sem_resposta
o que são os personagens do primeiro plano?,pessoas_obra
Quais são os principais artistas da semana da arte moderna?,semana_arte_moderna
É uma obra que mistura o contemporâneo com o passado?,inspiração_obra
o que a obra representa?,significado_obra
Qual tipo de obras este pintor faz?,outras_obras
Como ela foi pintada,técnica_obra
A pintura é feita em olhem tela,técnica_obra
Qual nome da artista,autor_obra
Qual o nome da autora do quadro,autor_obra
Onde foi tirada essa foto?,localização_obra
o que significa o número no quadro?,significado_numero
por que as pessoas parecem gatos?,elemento_vermelho
Qual nome da autora,autor_obra
Qual foi a grande influência que eu Tarsila do Amaral recebeu,influências_artista
quem é Tarsila?,biografia_tarsila
Porque,sem_compreensão
Quanto tempo,sem_compreensão
Pra onde leve fui,sem_compreensão
quem é tarsila?,biografia_tarsila
Sera que dava pra fazer miniaturas com os elementos do quadro pra brincar com a composicao?,sem_resposta
Qual a caracteristica mais importante ? ,características_obra
Qual é nome da obra ?,nome_obra
É um bondinho,elementos_bonde
Isso na imagem ao metrô,elementos_bonde
Qual a data de criação?,data_obra
Quanto tempo o autor levou para produzir esta obra?,duração_obra
Me fale mais sobre Abaporu,significado_Abaporu
O que é autor da pintura,autor_obra
o que faz a palmeira no meio dos prédios?,elemento_árvore_fundo
O que a Tarsila pensou sobre o futuro de suas obras antes de começar a pintar?,significado_obra
Essa arte é moderna?,estilo_pintura
Quem for Tarsila do Amaral,biografia_tarsila
Qualquer o tipo de obra,estilo_pintura
Isso é uma garrafa,elemento_azul
O que significa o número no quadro,significado_numero
O que significa o número,significado_numero
O que é esse número que aparece?,significado_numero
O que representou número a esquerda do quadro,significado_numero
Esse quadro foi pintado com tinta óleo,técnica_obra
Qual material usado nesta obra,técnica_obra
De quem,autor_obra
Fale um pouco mais sobre Tarsila do Amaral,biografia_tarsila
Quando se passa esse quadro,data_obra
E quando é a obra,data_obra
Oi,sem_resposta
Tem uma ponte,elementos_viaduto
que cidade ela quis representar?,localização_obra
A um bonde na obra,elementos_bonde
Que tipo de árvore essa,elemento_árvore_redonda
Tem um bonde na obra,elementos_bonde
Qual a época do quadro modernismo,estilo_pintura
Qual é o título da obra,nome_obra
Os personagens representam o que,pessoas_obra
Me fale sobre o pré modernismo,estilo_pintura
que lugar a pitura representa,localização_obra
Que cidade é essa,localização_obra
Que lugar de São Paulo é retratada nessa cena,localização_obra
Bom dia,sem_resposta
Qual fundamento dessa obra,significado_obra
Qual a história da obra,significado_obra
O que é artista quis mostrar com isso,significado_obra
Porque ela por essas coisas,formas_obra
Qual nome da sua obra,nome_obra
O que é o rabo dessa pessoa,pessoas_obra
Que as linhas retas,formas_obra
Correlação entre o modernismo formas geométricas,formas_obra
O que é o elemento azul,elemento_azul
E aí representação azul,elemento_azul
O que essa imagem vermelha e azul na frente,elemento_vermelho
E o que quer dizer essa figura azul,elemento_azul
O que é essa pintura azul,elemento_azul
O que significa objeto em azul,elemento_azul
E o elemento e azul,elemento_azul
O que essa garrafa azul,elemento_azul
Porque desses números no prédio,significado_numero
O que significa os números na obra,significado_numero
O que representam esses números,significado_numero
O que os números significa,significado_numero
O que significa esta numeração na obra,significado_numero
Números,significado_numero
Significa o número,significado_numero
Que quer dizer os números,significado_numero
O que são os números,significado_numero
Qual o sentido desse número,significado_numero
O que é esse número na obra 13583,significado_numero
Que número é esse no quadro,significado_numero
O que é esse número no quadro,significado_numero
o que é 135831?,significado_numero
são os números de Lost?,significado_numero
O que é o prédio que tem um número na frente,significado_numero
O que significam os números na pintura,significado_numero
O que são esses números na obra,significado_numero
De quem essa obra,autor_obra
Que parte de São Paulo é a Tarsila Amaral está me tratando,localização_obra
Quais materiais processados pra fazer a pintura,técnica_obra
Quais cores utilizadas na obra,cores_obra
Quem é o autor desta obra,autor_obra
quando ela nasceu?,biografia_tarsila
E quem é o pinto,autor_obra
Quais são as cores retratadas nesse quadro,cores_obra
Quem é que está responsável pela pintura,autor_obra
Fale um pouco sobre o autor,biografia_tarsila
Quem pintou essa tela,autor_obra
Quando a sua obra foi pintado,data_obra
De que ano que é sobra,data_obra
De que ano,data_obra
Qual o ano São Paulo é retratado na sua obra,data_obra
Em que época,data_obra
O ser que parece um ser de vermelho tem um rabo,pessoas_obra
O que você representa,significado_obra
O que é,significado_obra
Porque que tem um rabo,pessoas_obra
Porque as formas geométricas,formas_obra
Que árvore é essa que aparece no fundo da obra,elemento_árvore_redonda
Essa essa obra retrata um local específico em São Paulo,localização_obra
Qual estilo dessa obra,estilo_pintura
Aquilo do lado direito é um bonde,elementos_bonde
Esse desenho representa alguma cidade específica,localização_obra
Qual era a revolução que acontecia no Brasil,obra_contexto_histórico
Porque ela usa suas formas,formas_obra
Que árvore é essa,elemento_árvore_redonda
Que o quadro representa,significado_obra
O que é o que são esses quadrados um do lado do outro em cima das torres,elementos_viaduto
Aqui escola de artes pertence essa obra,estilo_pintura
O que a obra quer expressar,significado_obra
Que lugar de são paulo é esse?,localização_obra
Onde fica o local da pintura,localização_obra
O que é esse negócio azul,elemento_azul
O que é essa figura azul,elemento_azul
Quem é a pessoa de azul,elemento_azul
O que seria o elemento azul uma mulher,elemento_azul
O que representa esse número na obra,significado_numero
O que representam aqueles números,significado_numero
E porque desses números,significado_numero
O que significam os números,significado_numero
O que representa os números na obra,significado_numero
O que são esses números,significado_numero
O que significa o número uma quadra,significado_numero
O que significa esse número na obra,significado_numero
O que significa os números,significado_numero
O que representa esses números no lado esquerdo da obra,significado_numero
o que significam esses números?,significado_numero
O que é aquele número 138,significado_numero
Significa esse número,significado_numero
O que significam esses números na,significado_numero
Porque a numeração,significado_numero
O que significa esses números,significado_numero
O que é o número escrito na obra,significado_numero
O que é esse número,significado_numero
O que significa o número 13583,significado_numero
O que significa número 135831 quadro,significado_numero
O que significa o número na tela,significado_numero
O que significa o número na frente do prédio,significado_numero
O que representa esse numero 135831?,significado_numero
o que significa aquele número na tela?,significado_numero
o que sao estes numeros no quadro?,significado_numero
Que número é o que aparece na imagem?,significado_numero
o que significa o numero ?,significado_numero
Que significa número 3583,significado_numero
E o que quer dizer aquele número a esquerda,significado_numero
Que número é,significado_numero
O que são esses números 135831?,significado_numero
autor,autor_obra
quem é o autor?,autor_obra
Quais outros atores tenho mesmo tipo de obra,influências_artista
Qual o motivo dessas cores,cores_obra
Fale um pouco sobre a semana de 22,semana_arte_moderna
Que foi Tarsila do Amaral,biografia_tarsila
Qual foi a técnica utilizada na obra,técnica_obra
Qual que foi o intuito da Tarsila do Amaral a pintar essa obra,significado_obra
Quem foi o autor dessa obra,autor_obra
O que é Tarsila queria dizer com essa obra,significado_obra
Quem foi Tarsila Amaral,biografia_tarsila
Qual foi a técnica aplicada nesta obra,técnica_obra
Quem fez a obra,autor_obra
E a diversidade de cores fortes,cores_obra
Quem autor da obra,autor_obra
Quem é o autor dessa obra,autor_obra
Quem fez essa obra,autor_obra
que material foi utilizado?,técnica_obra
Porque ela usar cores fortes,cores_obra
Quais outras obras de Tarsila do Amaral,outras_obras
Quem é Tarsila do Amaral,biografia_tarsila
Quem foi Tarsila do Amaral,biografia_tarsila
aquilo é uma fabrica?,elemento_estrutura_metal
ela nasceu em capivari?,biografia_tarsila
Qual a técnica usada na obra,técnica_obra
Porque ela utilizou essas cores,cores_obra
Qual foi a inspiração de Tarsila pra essa obra,inspiração_obra
No que Tarsila do Amaral se inspirou para fazer esse quadro,inspiração_obra
Quais são as cores utilizadas,cores_obra
Porque foram usadas cores escuras,cores_obra
Conte me sobre Tarsila do Amaral,biografia_tarsila
Quem que fez essa pintura,autor_obra
Quais as cores de quatro,cores_obra
A Tarsila do Amaral nasceu em São Paulo,biografia_tarsila
Quem pintou esse quadro,autor_obra
Quem é o autor da obra,autor_obra
Técnica de pintura foi usada,técnica_obra
Qual a técnica utilizada na obra São Paulo para pintura,técnica_obra
Que ano foi pintada esse quadro,data_obra
Porque ele escolheu escolheu somente poucas cores para pintar o quadro,cores_obra
Sobre o que é o quatro,significado_obra
Qual mensagem que essa obra pretende passar,significado_obra
Qual foi inspiração para essa obra,inspiração_obra
O que é esse negócio com o rabo,pessoas_obra
O que é ficar azul,elemento_azul
Quando foi feita,data_obra
De que ano que a obra São Paulo,data_obra
O que essa pintura em vermelho,elemento_vermelho
Tem um trem que que significa,elementos_bonde
Esta é a obra São Paulo,localização_obra
Quando foi feito a obra,data_obra
De quando ela é,data_obra
A pessoa de vermelho é um macaco,elemento_vermelho
Qual região de São Paulo retratada,localização_obra
Essa obra foi feita em que lugar de São Paulo,localização_obra
Que lugar de São Paulo está representado na obra,localização_obra
Qual é o movimento artístico que autora fazer a parte,estilo_pintura
Quando foi pintada essa obra,data_obra
Ano de criação da obra,data_obra
Que essa garrafa do lado direito,pessoas_obra
Porque que uma das pessoas tem um rabo,pessoas_obra
Em que época sabe foi produzido,data_obra
Ele é mó educado,sem_resposta
Onde é isso,localização_obra
Qual o nome deste quadro,nome_obra
De que ano é a obra,data_obra
Essas são pessoas mesmo você colocou de outra forma só mostrar aqui aparecem pessoas mas não são,pessoas_obra
Que local de São Paulo,localização_obra
Essa pintura representa que parte de São Paulo,localização_obra
Porque a pessoa tem um rabo,pessoas_obra
O que representa a figura em vermelho,elemento_vermelho
O que significa homem de vermelho,elemento_vermelho
O que é isso de vermelho,elemento_vermelho
Qual a mensagem do quadro,significado_obra
Qual o ano dessa obra,data_obra
Em qual movimento é só pra pertence,estilo_pintura
Que lugar de São Paulo que é,localização_obra
Qual a data dessa obra,data_obra
Porque essa pessoa de vermelho até o rabo,pessoas_obra
Porque existem tantas formas nesse quadro,formas_obra
É um trem ou é um viaduto,elementos_bonde
O que representa essa obra qual história,significado_obra
Que lugar é esse,localização_obra
O que são essas pessoas no quadro,pessoas_obra
Quando ela foi feita,data_obra
Com a representação do trem na pintura São Paulo,elementos_bonde
O que significa,significado_obra
Em qual ano foi pintada,data_obra
De quando essa obra,data_obra
Aonde a obra foi pintada,localização_obra
Essa obra é de algum bairro específico de São Paulo,localização_obra
Do que se trata essa obra,significado_obra
É um coqueiro uma palmeira,elemento_árvore_fundo
Esses dois personagens são pessoas ou animais o de vermelho parece um gato,pessoas_obra
É a vista para o parque ou é a vista de um parque para cidade,localização_obra
O que representa essa obra,significado_obra
Qual a ideia principal desta obra,significado_obra
O que a obra ‘quer dizer’? / Qual a mensagem que a obra pretende passar?,significado_obra
De qual movimento artístico,estilo_pintura
Parece um homem com uma bengala ou seria um rabo,elemento_vermelho
É porque eu quase tem muitas formas geométricas,formas_obra
O que são as duas pessoas na frente do quadro e parece tem um rabo apesar de vermelho,pessoas_obra
Nesse cenário representa uma paisagem brasileira,significado_obra
Porque árvore redonda,elemento_árvore_redonda
Porque tem um coqueiro lá no fundo,elemento_árvore_fundo
Haha,sem_resposta
O que significa essa figura em vermelho,elemento_vermelho
Quem são essas pessoas no quadro,pessoas_obra
Quem é a moça de vermelho,elemento_vermelho
Qual contexto histórico,obra_contexto_histórico
ela está na pinacoteca?,museu_obra
Que ela representa,significado_obra
Qual era o momento atual do Brasil,obra_contexto_histórico
O que é modernismo,estilo_pintura
Essa alma participou da Semana da arte moderna em São Paulo,semana_arte_moderna
Que a obra representa,significado_obra
do que trata a tela?,significado_obra
Aonde é esse lugar,localização_obra
Que região de São Paulo é,localização_obra
O que essa palmeira,elemento_árvore_fundo
Uma pessoa com rabo,pessoas_obra
Que é na rua a obra representa,significado_obra
Porque você tem um rabo,pessoas_obra
Porque só temos duas pessoas na foto,pessoas_obra
Que região essa,localização_obra
O que são essas coisas cumpridas são pessoas,pessoas_obra
E tem um trem na fila na imagem,elementos_bonde
Porque tantas formas na imagem,formas_obra
O que é sobra,significado_obra
Porque que a cidade lá traz o plano azul mais azul no fundo parece um caminhão transporte,elementos_bonde
Que não é esse na na pintura,sem_compreensão
Onde tem levar pra pra pra São Paulo,sem_compreensão
Esse desenho de um carrinho ele parece um trem é isso,elementos_bonde
Eu quero saber que lugar de São Paulo é isso,localização_obra
Qual o nome dessa obra,nome_obra
Essa pessoa tem um rabo,pessoas_obra
Tem um gato nesse quadro,pessoas_obra
Qual a ideia principal desse quadro?,significado_obra
Porque aquele negócio tem rabo,pessoas_obra
O elemento do lado direito é um bonde outrem,elementos_bonde
O que significa esta obra,significado_obra
O QUE A OBRA REPRESENTA?,significado_obra
Essa obra faz referência com movimento artístico,estilo_pintura
Em qual localização foi feito,localização_obra
Essa obra faz parte do modernismo,estilo_pintura
Que você representa,significado_obra
O que significa essa obra,significado_obra
Que Rio é esse que aparece na obra,localização_obra
Que local é esse,localização_obra
O significado da sogra,significado_obra
O que essa obra significa,significado_obra
Que lugar de São Paulo,localização_obra
Que lugar está representado nesta quarta,localização_obra
O que motivou a pintura desta obra?,significado_obra
o que ela quis retratar com esta obra?,significado_obra
Porque autor escolheu essas coisas,formas_obra
Que tipo de técnica foi utilizado essa pintura,estilo_pintura
O que essa obra representa,significado_obra
O que quer dizer,significado_obra
Pessoas que estão no,pessoas_obra
Qual o significado,significado_obra
Que ponte essa,elementos_viaduto
Que representa essa obra,significado_obra
iOS no meio da obra,pessoas_obra
Sobre o que a obra,significado_obra
Qual o nome do riacho,elementos_rio
Tem um rio em baixo da ponte,elementos_rio
O que é obra de São Paulo,significado_obra
O que significa sobra,significado_obra
Aqui no fundo é um trem,elementos_bonde
Qual é porque esse quadro retrata,significado_obra
Isso é uma ponte,elementos_viaduto
Qual é o nome dessa obra,nome_obra
Que essa estrutura com duas colunas no meio da obra,elementos_viaduto
O que que essa estrutura no meio da obra,elementos_viaduto
Quem são essas duas pessoas que estão,pessoas_obra
Para onde o bom de estar indo,destino_bonde
como tava o tempo nesse dia?,clima_obra
tava quente?,clima_obra
fazia sol nesse dia?,clima_obra
dia estava bom ?,clima_obra
estava quente nesse dia?,clima_obra
Tava sol?,clima_obra
Como estava o tempo nesse dia?,clima_obra
por quanto tempo Tarsila viveu?,morte_autor
até que ano a autora viveu?,morte_autor
até quando Tarsila viveu?,morte_autor
quando Tarsila morreu?,morte_autor
quando ela faleceu?,morte_autor
Tarsila viveu até quando?,morte_autor
até quando ela viveu?,morte_autor
A autora viveu até quando?,morte_autor
qual o nome da obra??,nome_obra
isso é um trem?,elementos_bonde
Obrigada estou satisfeito,sem_resposta
Essas figuras que tem na pintura são pessoas,pessoas_obra
A artista foi casada?,casamento_artista
Tarsila se casou?,casamento_artista
Quem foi marido da artista,casamento_artista
Tarsila era casada?,casamento_artista
pra que os edifícios?,elemento_edifício
por que dos edifícios?,elemento_edifício
o que ela quiz dizer com os edifícios?,elemento_edifício
o que são esses edifícios ?,elemento_edifício
qual a idade da autora nessa época?,idade_autor_obra
qual era a idade da autora quando pintou isso?,idade_autor_obra
qual era a idade da autora quando pintou a obra?,idade_autor_obra
quem foi os mentores de Tarsila?,mentor_artista
com quem Tarsila aprendeu a pintar?,mentor_artista
onde esta obra está?,museu_obra
para quem tarsila fez o abaporu?,significado_Abaporu
A pessoa da esquerda tem um rabo o que significa isso,pessoas_obra
Que bicho é esse de camiseta vermelha,pessoas_obra
O que é o que essa coisa com o rabo,pessoas_obra
outros quadros dela que tem relação com São Paulo?,quadros_relacionados
quais são os outros quadros da autora com relacionados a cidade de São Paulo?,quadros_relacionados
 Quais outros trabalhos com caracaterísticas semelhantes da autora?,quadros_relacionados
onde estão as sombras?,sombras_obra
ela não gosta de pintar sombras?,sombras_obra
"não estou vendo sombras nessa obra, por que?",sombras_obra
por que não tem sombra?,sombras_obra
Onde estão as sombras da obra?,sombras_obra
quem governava o país nessa época?,presidente_época
O que inspirou Tarsila de Amaral atentar São Paulo,elemento_estrutura_metal
ela participou da semana de arte moderna?,semana_arte_moderna
Se a São Paulo cadê as pessoas,pessoas_obra
a autora tinha alguma fé?,religiao_artista
quando ela morreu?,morte_autor
outros quadros da artista relacionados?,quadros_relacionados
quadros relacionados?,quadros_relacionados
quais são outros quadros relacionados com esta obra?,quadros_relacionados
quais quadros tem relação com esta obra?,quadros_relacionados
São pessoas em um poste de luz,pessoas_obra
quem participou da semana de arte moderna?,semana_arte_moderna
Ata,sem_compreensão
Nem,sem_compreensão
O que é esse,sem_compreensão
O que significa sal,sem_compreensão
Para,sem_compreensão
Porque ela quer saber,sem_compreensão
Que representa esta obra matasse,sem_compreensão
Quem é,sem_compreensão
Quem que fez essa,sem_compreensão
Sobre,sem_compreensão
Vai,sem_compreensão
Tarsila morava em São Paulo?,moradia_autor
a autora morava nessa cidade?,moradia_autor
onde a autora morava?,moradia_autor
em qual cidade a autora viveu?,moradia_autor
Tarsila morava onde?,moradia_autor
onde a autora viveu?,moradia_autor
onde a Tarsila morou?,moradia_autor
onde ficava a casa de Tarsila?,moradia_autor
qual era a religião da artista?,religiao_artista
quais prêmios você ganhou?,premio_obra
eu tô falando com a Siri?,outras_inteligências_artificiais
a artista era espírita?,religiao_artista
a autora não gosta de sombras?,sombras_obra
pra que lugar tá indo o bonde?,destino_bonde
esse bonde vai pra onde?,destino_bonde
qual o destino do trem?,destino_bonde
qual o significado do abapuru?,significado_Abaporu
onde está o abapuru?,significado_Abaporu
quem pintou o abapuru?,significado_Abaporu
abapuru,significado_Abaporu
foi Tarsila que pintou o abapuru?,significado_Abaporu
qual a importancia do abapuru?,significado_Abaporu
foi a Tarsila quem pintou o abapuru?,significado_Abaporu
esse quadro é o abapuru?,significado_Abaporu
qual a relação da pintura com o Abapuru?,significado_Abaporu
foi ela quem pintou o abapuru?,significado_Abaporu
qual a música que se tocava nessa época?,música_época
que música era popular nessa época?,música_época
o que tocava nesta época?,música_época
que tipo de música tocava nessa época?,música_época
você ganhou algum prêmio?,premio_obra
Qual era a religião de Tarsila?,religiao_artista
qual museu que está esta obra?,museu_obra
Tarsila se casou alguma vez?,casamento_artista
Tarsila era solteira?,casamento_artista
Tarisla se casou?,casamento_artista
quantas vezes ela se casou?,casamento_artista
ela foi casada?,casamento_artista
Quantos maridos ela teve?,casamento_artista
com quem Tarsila era casada?,casamento_artista
Quantas vezes Tarsila se casou,casamento_artista
com quem Tarsila aprendeu?,mentor_artista
quem te mentorizou?,mentor_artista
quem foram seus professores?,mentor_artista
com quem que ela aprendeu?,mentor_artista
quem foram os mentores dela?,mentor_artista
ela viveu em barcelona?,moradia_autor
ela morou em barcelona?,moradia_autor
ela viveu na espanha?,moradia_autor
ela morou na espanha?,moradia_autor
ela morou na frança?,moradia_autor
em que museu que está?,museu_obra
qual a fé da autora?,religiao_artista
a autora frequenta igreja?,religiao_artista
a autora é católica?,religiao_artista
a autora era católica?,religiao_artista
Porque é uma das pessoas tem um rabo,elemento_vermelho
quem era o presidente na época deste quadro?,presidente_época
O que é objeto azul,elemento_azul
O que são esses números os números,significado_numero
qual a obra mais importante da autora?,obra_famosa
qual principal obra dela?,obra_famosa
qual principal obra da Tarsila?,obra_famosa
obra mais famosa dela?,obra_famosa
qual era a obra mais famosa dela?,obra_famosa
que prêmios você já ganhou?,premio_obra
teve algum prêmio para esta obra?,premio_obra
esta obra recebeu algum prêmio?,premio_obra
esta obra ganhou algum prêmio?,premio_obra
eu tô falando com a Cortana?,outras_inteligências_artificiais
você é o Watson?,outras_inteligências_artificiais
a autora participou da semana de arte moderna?,semana_arte_moderna
quem era o presidente do brasil nessa época?,presidente_época
quem era o presidente nessa época?,presidente_época
este estlo de pintura não tem sombras?,sombras_obra
você é a Cortana?,outras_inteligências_artificiais
Ata fila fila tão,sem_compreensão
Atasse ela foi rica,sem_compreensão
Essa parte bege areia,sem_compreensão
O carro,sem_compreensão
O significa,sem_compreensão
Onde essa pintura já foi resposta,sem_compreensão
Quando foi não,sem_compreensão
Que Palmeiras,sem_compreensão
Que putinhas,sem_compreensão
Tem areia desse quadro,sem_compreensão
você é a cortana?,outras_inteligências_artificiais
cadê as sombras?,sombras_obra
qual a religião da Tarsila?,religiao_artista
o que foi o abapuru?,significado_Abaporu
Qual o significado da obra Abaporu?,significado_Abaporu
quem tava na semana de arte moderna?,semana_arte_moderna
tarsila era evangélica?,religiao_artista
tarsila era espírita?,religiao_artista
Tarsila era católica?,religiao_artista
ela era crente?,religiao_artista
ela era evangélica?,religiao_artista
ela era católica?,religiao_artista
que igreja frequentava?,religiao_artista
qual sua religião?,religiao_artista
Isso é um gato esquerda,elemento_vermelho
Esse é o macaco,elemento_vermelho
Porque tantas formas no quadro,formas_obra
Qual é a sua cidade,localização_obra
Uma garrafa azul,elemento_azul
Esse número,significado_numero
O que significa o elemento com rabo,elemento_vermelho
Pessoa com rabo passar,elemento_vermelho
Quem é Tarsila do Amaral,biografia_tarsila
Isso é um trem o bonde,elementos_bonde
Aquilo é uma palmeira,elemento_árvore_fundo
Aquilo azul é um lago,elementos_rio
Porque a obra não tem nenhuma pessoa,pessoas_obra
Quais são os outros elementos do quadro além da pessoa e do trem,pessoas_obra
O que é largura com raiva,sem_compreensão
Porque tem muitas lá no fundo,sem_compreensão
Mas é uma estação,elementos_bonde
Porque eu não fundo do quadro tem um painel azul,sem_compreensão
E quando ele fez o seu sobra,data_obra
Porque tem uma bananeira no meio do quadro,elemento_árvore_fundo
Nesse quadro em algum lugar com água,elementos_rio
Porque tem água no meio das coisas verdes,elementos_rio
Porque tem um coqueiro em cima do trilho do trem,elemento_árvore_fundo
É uma novena,sem_compreensão
Isso é um play um bom dia,sem_compreensão
Cidade é essa,localização_obra
No fundo do quadro um roqueiro,elemento_árvore_fundo
Tem gente morando na casa,sem_resposta
Porque o prédio não tem porta,sem_resposta
Quem foi pra cima do Amaral,biografia_tarsila
Quantos anos teria Tarsila do Amaral se ainda estivesse viva,nascimento_autor
Tarsila teve um relacionamento com Oswald de Andrade?,casamento_artista
Quais os maridos de tarsila?,casamento_artista
Gostaria de saber um pouco mais sobre a altura Tarsila do Amaral,sem_resposta
Que a Tarsila que se apresentar na sala,sem_compreensão
Tarsila tem algum quadro muito famoso?,obra_famosa
Qual contexto que aconteceu,obra_contexto_histórico
qual a idade dela quando fez São Paulo?,idade_autor_obra
quantos anos tinha quando criou a obra?,idade_autor_obra
qual a idade dela quando criou este quadro?,idade_autor_obra
O que representa as árvores espessadas marque,sem_compreensão
Porque eu só árvore ela está em destaque em tamanho maior em relação desenho,sem_compreensão
Porque o autor tentou árvore redondo,sem_compreensão
Me fale um pouco mais sobre a sogra,significado_obra
Fale sobre a sogra,significado_obra
qual foi a primeira semana de arte moderna?,semana_arte_moderna
Essa obra pertence a semana da arte moderna,semana_arte_moderna
E esse quadro que quadris,sem_compreensão
Marcelo Amaral ela,sem_compreensão
Essa,sem_compreensão
Ela se casou?,casamento_artista
Tem um rio nesse quadro,elementos_rio
Existe um rio representado na obra,elementos_rio
A um rio também no quadro,elementos_rio
qual a relação entre ele e Estrada de Ferro Central do Brasil?,sem_resposta
ela fez algum quadro para Oswald de Andrade?,sem_resposta
Quem detém os direitos autorais essa obra,sem_resposta
Qual nome do autor da obra,autor_obra
O que fabrica dizer,elemento_estrutura_metal
é um coqueiro?,elemento_árvore_fundo
ela viveu na europa?,moradia_autor
ela viveu fora do país?,moradia_autor
ela viveu fora do brasil?,moradia_autor
em quais cidades viveu?,moradia_autor
O que é que mesmo mesmo,sem_compreensão
tarsila teve muitos mentores?,influências_artista
quem foram os professores de tarsila?,influências_artista
Nessa época o céu já era punido por isso ele aparece como assim viu,sem_compreensão
E com a época,sem_compreensão
Quantos anos tens qualquer,sem_compreensão
tarsila vive?,morte_autor
Nessa época o céu já poluído,sem_resposta
era meio dia?,clima_obra
era de dia?,clima_obra
Porque tem muitos prédios nessa obra,elemento_edifício
Porque tem muitas muitos prédios na sua obra,elemento_edifício
ela está morta?,morte_autor
Porque ele foi feito,significado_obra
O que representam esses dois personagens?,pessoas_obra
Quem morava nesses prédios,morador_prédios
Quem mora nesses prédios,morador_prédios
quem mora nos prédios?,morador_prédios
Situasse ele queria falar sobre a modernidade em São Paulo porque ela não pintou nenhum carro,elementos_bonde
Porque eu não retratou carros,elementos_bonde
Comprar material utilizado,sem_compreensão
em quais cidades morou?,moradia_autor
ela morou em paris?,moradia_autor
É um guindaste no fundo,elementos_viaduto
É o mar que está pintado no fundo do quadro,elementos_rio
Me fale mais sobre Tarsila do Amaral,biografia_tarsila
Ahã que referência aqueles números,significado_numero
O que é isso em cima dessas torres,sem_resposta
Aqui no fundo é um bom dia,sem_compreensão
Porque ela não retratou céu de forma original,sem_resposta
A pintura ajudou amenizar a sua dor,sem_resposta
Essa imagem retrata capivarí ou válido ainda Bao,inspiração_obra
Qual a intenção dela e pintar capivarí,inspiração_obra
O pote azul está aceso,sem_compreensão
O posto está acesa,sem_compreensão
É um rio em baixo da ponte,elementos_rio
Que Rio é esse,elementos_rio
Que rio é esse,elementos_rio
que rio é aquele?,elementos_rio
ela teve algum mentor ou mentora?,mentor_artista
Que tem no horizonte,sem_resposta
Porque tem uma bunda no meio do quadro,sem_resposta
O que tem dentro daquele trem,sem_resposta
Porque não tem ninguém passando no centro,sem_resposta
Porque a palmeira maior que o prédio,elemento_árvore_fundo
é uma palmeira?,elemento_árvore_fundo
quem foram seus mentores?,influências_artista
por que não tem sombras?,sombras_obra
esse quadro não tem sombras?,sombras_obra
ela não pintou sombras?,sombras_obra
Cadê a sombra do quadro,sombras_obra
O que é isso,inspiração_obra
Qual região de São Paulo esse quadro representa,inspiração_obra
Que tem uma palmeira e o Mário Pereira quatro,sem_compreensão
ela nasceu em que cidade?,nascimento_autor
em que ano nasceu?,nascimento_autor
quando nasceu?,nascimento_autor
Que elementos estão presentes na obra,importância_obra
Quais elementos estão presentes na obra,importância_obra
ela está viva?,morte_autor
ela ainda está viva?,morte_autor
Aonde foi pintada obra,inspiração_obra
Aonde foi pintada esse quadro,inspiração_obra
O Anhangabaú,sem_compreensão
Porque é única roqueiro,sem_compreensão
Em que ano o pintor morreu,morte_autor
em que dia ela morreu?,morte_autor
como ela morreu?,morte_autor
ela já morreu?,morte_autor
quando foi a primeira semana de arte moderna?,semana_arte_moderna
Porque a árvore é tão redonda,elemento_árvore_redonda
E a rua do segundo plano que significa,sem_resposta
Que mora nesse prédio,morador_prédios
O que são os,sem_compreensão
O que representa celular,sem_compreensão
Quanto por quanto governo do estado de São Paulo essa pintura,sem_compreensão
Qual foi o impacto causado por esta obra no momento de lançamento,importância_obra
Que paisagem está descrito nesta obra,inspiração_obra
Que paisagem está destacado nesta obra,inspiração_obra
Desde quando essa obra faz parte da coleção da Pinacoteca,sem_resposta
O que estava sentindo quando pinta só que eu não,sem_resposta
O que significa 13583,significado_numero
O que significa 13583,significado_numero
13583,significado_numero
O que significa a figura vermelha,elemento_vermelho
O que é o vale do ai hangar Bao,sem_compreensão
Mas não vale do Alberto é H Bao tem um rio,sem_compreensão
O que é o válido ainda Bao,sem_compreensão
Que você está aqui a pintura representa,sem_compreensão
E o porque tanta pintura,sem_compreensão
Eu queria saber o que você quis dizer com essas,sem_compreensão
Porque as cabeças são pequenas,pessoas_obra
